Estacion,Anio,Mes,Precip,Tmax,Tmin,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3,Radiacion_Estimada,temp_lag1,radiacion_lag1,target_lluvia
acolman,2007,6,100.2,24.95,8.5,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.632,25.629032258064516,2.947096774193548,1
acolman,2007,7,99.9,24.20967741935484,8.209677419354838,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.56,24.95,2.632,1
acolman,2007,8,96.5,23.467741935483872,8.03225806451613,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.4696774193548388,24.20967741935484,2.56,1
acolman,2007,9,83.3,22.366666666666667,7.466666666666667,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.384,23.467741935483872,2.4696774193548388,1
acolman,2007,10,17.4,19.887096774193548,3.9516129032258065,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.549677419354839,22.366666666666667,2.384,1
acolman,2007,11,17.9,20.883333333333333,0.6833333333333333,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.2319999999999998,19.887096774193548,2.549677419354839,1
acolman,2007,12,0.0,21.241935483870968,0.8064516129032258,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.269677419354839,20.883333333333333,3.2319999999999998,0
acolman,2008,1,0.0,19.919354838709676,-0.27419354838709675,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.2309677419354834,21.241935483870968,3.269677419354839,0
acolman,2008,2,6.7,22.96551724137931,0.9482758620689655,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.5227586206896553,19.919354838709676,3.2309677419354834,1
acolman,2008,3,0.0,23.951612903225808,2.5161290322580645,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.429677419354839,22.96551724137931,3.5227586206896553,0
acolman,2008,4,10.5,26.05,6.066666666666666,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.1973333333333334,23.951612903225808,3.429677419354839,1
acolman,2008,5,51.5,25.661290322580644,7.145161290322581,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.96258064516129,26.05,3.1973333333333334,1
